id,isotime,latitude,longitude,depth,magnitude,relocated,startRms,finalRms,locChange,depthChange,timeChange,numNeighbours,ph_usedP,ph_usedS,ph_stationDistMin,ph_stationDistMedian,ph_stationDistMax,dd_numTTp,dd_numTTs,dd_numCCp,dd_numCCs,dd_startResidualMedian,dd_startResidualMAD,dd_finalResidualMedian,dd_finalResidualMAD
282547694,2022-03-24T06:00:15.59391Z,50.360861228974,29.374968808455,66.6088083902,1.00,true,0.903,2.965,54.822,66.109,-10.406,62,21,21,70.866,77.242,84.244,1216,1161,0,0,0.2990,0.1939,0.0057,0.1040
282651644,2022-03-24T06:01:19.318227Z,50.305967470494,29.432967538307,66.0152226845,1.00,true,0.817,2.935,60.084,65.515,-10.682,49,20,20,74.760,81.218,88.441,927,884,0,0,0.0598,0.0625,-0.0338,0.0553
282746394,2022-03-24T06:02:16.116621Z,50.671978472793,29.093204376176,54.9308468779,1.00,true,0.820,2.702,23.670,54.431,-8.883,45,19,13,54.938,55.776,57.085,801,530,0,0,-0.0552,0.0557,0.0062,0.0365
282850444,2022-03-24T06:03:19.600763Z,50.494327564213,29.188099120368,57.0279583028,1.00,true,1.044,2.540,38.979,56.528,-9.399,42,21,21,57.380,61.371,65.822,820,805,0,0,-0.0451,0.0576,-0.0182,0.0302
282923194,2022-03-24T06:03:52.170868Z,50.334707775735,29.153274247675,54.6338331892,1.00,true,0.527,2.758,58.329,54.134,-8.829,49,21,21,59.747,67.525,73.741,914,888,0,0,0.2763,0.1148,0.0115,0.0707
283354669,2022-03-24T06:08:23.980902Z,50.508903609644,29.191010660389,56.5342106015,1.00,true,0.894,2.528,37.238,56.034,-9.019,41,21,21,56.731,60.359,64.673,799,784,0,0,0.3081,0.2289,-0.0265,0.0900
286717572,2022-12-13T12:22:26.491677Z,49.579018635220,20.885460369549,323.8386760218,1.00,true,2.531,31.275,561.949,323.339,-119.508,87,24,24,662.010,670.004,676.753,2071,2000,0,0,0.0438,0.1137,-1.0129,0.2573
288179557,2022-03-11T18:07:46.3227Z,50.341799188779,29.143430265293,51.4777803523,1.00,true,1.627,2.720,60.843,50.978,-9.677,44,18,10,56.601,64.579,70.834,675,401,0,0,-0.3647,0.1793,-0.0499,0.1183
288525157,2022-03-11T18:10:50.799715Z,50.343046536760,29.308779726092,67.8819824571,1.00,true,0.642,2.959,57.397,67.382,-10.200,69,18,18,72.038,79.074,85.187,1201,1149,0,0,0.1165,0.0679,0.0001,0.0277
295669666,2022-06-16T13:07:29.103579Z,50.398649244960,39.313434818695,145.8005173432,1.00,true,3.277,32.083,508.132,145.301,-114.896,40,24,24,715.979,724.249,734.360,918,921,0,0,0.0916,0.3044,3.2910,0.2319
305352819,2022-03-24T08:28:21.124659Z,50.505870054497,28.765980509915,92.5056419347,1.00,true,1.268,3.099,86.757,92.006,-9.875,43,19,16,96.777,98.411,100.838,776,582,0,0,-0.0448,0.1299,-0.0010,0.0592
305958366,2022-06-16T14:10:14.742064Z,50.993415960209,39.004384151740,2.5249242958,1.00,true,3.298,33.192,775.692,2.025,-118.258,87,24,20,683.695,691.696,701.384,2071,1678,0,0,0.2078,0.2694,-0.0118,0.2437
307054519,2022-03-24T08:45:25.647371Z,50.401988603539,29.285802182300,65.5330843781,1.00,true,1.273,2.371,26.221,65.033,-7.353,39,19,16,67.809,73.770,79.395,709,578,0,0,-0.2132,0.2346,0.0086,0.0765
307654019,2022-03-24T08:51:22.64039Z,50.568282158499,29.060053256161,80.9938126002,1.00,true,0.545,2.899,50.488,80.494,-9.360,41,16,17,81.597,82.716,83.913,618,632,0,0,-0.0623,0.0751,-0.0148,0.0453
316900395,2022-05-13T07:29:29.621067Z,50.298239621856,27.853386042936,4.8822885348,1.00,true,1.258,3.792,156.036,4.382,-10.379,42,24,24,92.442,100.456,107.895,836,776,0,0,0.0917,0.1217,0.0110,0.0547
318011540,2022-04-27T17:45:05.887541Z,43.793681852197,26.229983618981,38.3489078972,1.00,true,3.632,39.387,825.909,37.849,-119.112,40,24,23,782.675,794.668,803.420,918,884,0,0,0.3575,0.2836,7.1868,2.0100
319171532,2022-03-11T21:17:37.119885Z,50.328890104208,27.676351357599,5.3307457388,1.00,true,1.548,4.914,168.566,4.831,-10.880,38,13,20,104.120,111.313,118.251,430,625,0,0,-19.3498,7.7897,-0.4383,0.2408
319255936,2022-02-08T13:26:10.465177Z,50.914161432064,28.870561375133,75.8330962603,1.00,true,0.748,2.089,28.794,75.333,-6.535,40,24,24,78.266,82.993,88.939,898,862,0,0,0.0424,0.0794,0.0104,0.0379
320370932,2022-03-11T21:29:43.626802Z,50.172337648783,28.552415032052,179.9476045279,1.00,true,2.533,1.119,256.197,179.448,-3.373,5,19,20,190.212,193.149,195.580,92,70,0,0,-0.3584,0.3063,0.0480,0.2911
327108100,2022-09-21T10:48:37.962096Z,44.237286068795,27.513121708257,25.5519809824,1.00,true,2.183,36.218,864.071,25.052,-122.038,87,24,24,712.446,725.568,735.052,2071,2000,0,0,-0.1228,0.1595,1.3673,0.5794
335911621,2022-07-02T07:04:42.786518Z,47.879600416736,28.349834340431,28.2313978565,1.00,true,2.081,12.058,321.489,27.731,-29.213,17,24,24,304.065,317.038,326.487,383,394,0,0,0.5113,0.2948,3.4762,0.6637
337407395,2022-05-13T09:34:42.166296Z,50.404994995194,29.031101449837,90.9926198195,1.00,true,1.134,1.739,94.608,90.493,-3.834,48,24,16,93.202,96.234,99.807,991,548,0,0,0.0097,0.0734,-0.0054,0.0302
345505575,2022-09-21T12:34:18.318316Z,50.486971592686,27.348725831982,83.8846520287,1.00,true,1.265,5.634,77.277,83.385,-19.682,6,24,24,145.952,153.661,160.304,133,123,0,0,-0.3105,0.2309,-1.0444,0.8760
355237626,2022-11-10T11:15:30.463074Z,50.172920390046,19.208435392542,61.1509807236,1.00,true,2.402,33.869,640.158,60.651,-120.537,87,24,22,695.594,705.982,714.596,2071,1836,0,0,-0.0624,0.3494,0.0112,0.7126
359218345,2022-05-13T11:52:23.076652Z,52.702155445470,30.864134273674,90.3564902388,1.00,true,1.373,1.413,260.611,89.856,-34.923,32,20,0,261.059,267.393,276.804,564,0,0,0,-0.0777,0.1029,-0.1766,0.1302
359841646,2022-07-02T09:44:39.171282Z,50.859224491133,28.892346289485,20.5938508301,1.00,true,0.379,1.146,16.719,20.094,-2.829,41,9,12,24.873,33.150,45.591,286,403,0,0,0.1817,0.0971,-0.0032,0.0375
372797950,2022-09-21T15:07:26.413892Z,50.899718870731,28.828478738916,18.4075717666,1.00,true,0.512,1.229,21.659,17.908,-3.586,40,16,17,27.391,40.051,50.387,481,516,0,0,0.2205,0.2299,0.0155,0.0910
378998945,2022-05-13T13:48:39.71915Z,44.471339335646,27.992485078392,11.2626642526,1.00,true,2.661,34.005,837.583,10.763,-118.281,87,24,22,681.560,695.125,704.935,2071,1830,0,0,0.0909,0.3280,-0.4187,0.2990
383788278,2022-06-29T10:39:40.640383Z,50.950743247308,28.734390334792,62.7113940580,1.00,true,0.683,1.322,22.678,62.211,-3.360,20,24,24,69.037,76.188,83.514,474,471,0,0,-0.1647,0.1865,0.0169,0.0996
386286454,2022-08-18T08:50:01.495504Z,50.885745379640,28.921926129834,18.6000331574,1.00,true,0.830,1.339,20.440,18.100,-2.504,74,20,20,23.752,34.259,46.089,1325,1169,0,0,0.2008,0.3050,0.0332,0.1252
388135001,2022-11-10T14:44:30.875487Z,50.448395815404,36.926027750748,376.0760849839,1.00,true,3.639,30.538,648.025,375.576,-118.125,40,24,18,645.183,652.052,660.463,953,700,0,0,-1.2232,0.3860,1.8876,0.6993
404227344,2022-03-24T18:16:55.95853Z,50.653792930220,29.072256215032,63.4501960120,1.00,true,0.954,2.614,31.877,62.950,-9.041,40,20,20,63.519,64.347,65.317,743,724,0,0,0.2633,0.3070,0.0085,0.1298
411506134,2022-12-26T13:20:50.584303Z,51.778658385178,32.978230548827,25.0284478470,1.00,true,3.132,8.483,222.933,24.528,-26.416,17,24,24,286.918,294.724,302.590,377,394,0,0,-0.1082,0.3213,2.3694,0.6939
414200753,2022-06-29T13:39:50.084549Z,41.737735755566,15.085877594898,468.8577315998,1.00,true,0.956,1.954,1467.545,468.358,-246.915,18,24,0,1478.392,1487.032,1493.630,427,0,0,0,22.5381,0.7671,-0.0567,0.2765
415865330,2022-10-07T09:31:34.852432Z,50.594927288835,29.248930357961,52.3109777234,1.00,true,0.759,2.413,20.606,51.811,-9.148,53,24,24,52.313,53.780,57.890,1051,1097,0,0,0.1001,0.0740,-0.0141,0.0328
422550198,2022-02-21T12:08:04.769417Z,50.577033252381,29.218520988320,52.8669305563,1.00,true,0.450,2.453,24.646,52.367,-8.231,55,24,23,52.895,54.398,58.616,1094,1091,0,0,-0.0998,0.1831,0.0088,0.0997
425337594,2022-03-24T20:28:05.538616Z,50.097079477355,28.532409064144,34.7390851928,1.00,true,0.704,3.277,121.555,34.239,-10.461,56,12,18,79.788,86.084,91.913,641,917,0,0,0.0800,0.0807,-0.0763,0.1105
428221053,2022-03-07T02:58:26.966932Z,50.249557411663,29.391762584542,65.5474635955,1.00,true,1.657,1.436,47.941,65.047,-3.033,11,20,20,74.705,83.703,91.098,213,193,0,0,0.1647,0.3091,-0.0221,0.1326
432439178,2022-03-07T03:00:41.365454Z,50.501743549756,29.385413739044,76.7285393247,1.00,true,0.777,2.170,33.357,76.229,-6.635,59,18,21,77.964,81.352,85.957,952,996,0,0,0.1753,0.0893,-0.0056,0.0625
433113178,2022-03-07T03:07:10.514389Z,50.307001697395,29.089111679394,83.0637491057,1.00,true,1.315,3.334,85.478,82.564,-11.486,43,21,20,87.694,93.508,97.977,815,768,0,0,0.0133,0.5832,-0.0346,0.2863
433836753,2022-03-07T03:14:35.494597Z,50.444116311113,28.958901199614,62.7082475303,1.00,true,0.754,2.835,58.846,62.208,-9.505,55,20,19,66.106,69.557,72.925,958,910,0,0,-0.1336,0.2021,-0.0148,0.1345
434097453,2022-03-07T03:16:57.144042Z,50.450749481548,28.940185181164,58.4237959525,1.00,true,0.370,2.506,58.299,57.924,-8.856,56,16,14,62.986,65.851,69.089,820,706,0,0,0.0995,0.0492,-0.0056,0.0264
434342353,2022-03-07T03:19:41.723477Z,50.336679310351,28.631278705549,39.5676440302,1.00,true,0.835,2.774,78.875,39.068,-9.277,48,16,18,62.692,66.562,71.844,720,754,0,0,-0.4740,0.2135,0.0002,0.0796
434411028,2022-03-07T03:20:08.107123Z,50.267477543417,27.842480962441,9.0747607889,1.00,true,0.855,4.548,147.980,8.575,-11.893,47,21,20,97.285,103.073,110.385,877,802,0,0,-0.0727,0.0571,0.0560,0.0462
434526078,2022-03-07T03:21:25.288Z,50.567209693188,28.934338155475,84.9956622484,1.00,true,0.928,3.058,64.637,84.496,-9.712,46,21,20,86.419,87.421,89.096,856,760,0,0,-0.0897,0.1005,0.1182,0.0731
434627103,2022-03-07T03:22:26.719768Z,50.275974157910,28.688892832122,32.4402570708,1.00,true,1.377,3.029,86.343,31.940,-9.280,50,12,18,59.410,64.919,70.426,547,788,0,0,0.5966,0.4166,-0.0548,0.2521
434795353,2022-03-07T03:23:56.728567Z,50.478630463783,29.247976581985,50.6322668966,1.00,true,0.625,2.117,23.833,50.132,-7.271,27,19,21,51.349,56.339,62.136,475,504,0,0,0.1259,0.1394,0.0057,0.0474
434904578,2022-03-07T03:25:06.155475Z,50.482112682549,29.387847681561,46.4509037267,1.00,true,1.286,2.149,13.288,45.951,-7.845,22,16,15,49.271,55.159,61.740,336,311,0,0,-0.5973,0.3197,-0.0107,0.1243
434916153,2022-03-07T03:25:17.368705Z,50.482612930487,29.381609637179,49.6568311717,1.00,true,0.559,2.052,12.649,49.157,-7.631,24,18,21,51.754,57.210,63.987,411,465,0,0,0.0268,0.1079,-0.0080,0.0571
435003078,2022-03-07T03:26:02.007111Z,50.327470137195,28.690053304679,46.9649327746,1.00,true,0.794,2.769,81.168,46.465,-9.993,55,18,19,64.299,69.642,74.565,890,929,0,0,0.1957,0.1267,0.0085,0.0620
435099953,2022-03-07T03:27:01.17558Z,50.488649569458,29.435300617508,49.7597425278,1.00,true,0.733,2.063,12.009,49.260,-7.824,24,20,21,52.770,58.261,65.236,454,467,0,0,0.0522,0.1484,-0.0247,0.0825
435244878,2022-03-07T03:28:46.759962Z,50.502596548193,29.374991982510,50.7667092456,1.00,true,0.687,2.100,13.379,50.267,-7.240,28,20,19,52.440,57.387,63.594,530,494,0,0,0.0844,0.0842,-0.0118,0.0306
435504254,2022-08-18T13:41:45.383559Z,50.107969470666,24.699424112926,14.5434822704,1.00,true,2.410,12.594,453.649,14.043,-35.616,25,24,24,313.015,322.331,329.993,589,467,0,0,0.0515,0.5021,-0.7354,0.5718
435720653,2022-03-07T03:33:20.618763Z,50.410662010716,28.905430783935,52.9130269283,1.00,true,0.591,2.794,63.207,52.413,-8.381,60,15,11,59.026,63.893,67.504,833,608,0,0,-0.1115,0.1494,-0.0137,0.0394
435907153,2022-03-07T03:35:06.394802Z,50.311425841678,28.780458759942,45.9958919677,1.00,true,0.841,2.662,77.908,45.496,-9.605,60,14,14,60.939,67.485,72.133,778,763,0,0,-0.0299,0.0542,-0.0155,0.0225
436115878,2022-03-07T03:37:15.476336Z,50.489732859004,28.909076629935,60.5686193132,1.00,true,0.567,2.428,55.206,60.069,-9.524,58,14,11,64.776,66.737,69.541,759,590,0,0,0.0107,0.2914,0.0006,0.1602
437840003,2022-03-07T03:54:39.524757Z,50.475720433542,28.881785407650,59.2225377663,1.00,true,0.563,2.732,58.256,58.723,-9.475,59,21,20,63.967,66.556,69.618,1103,1045,0,0,0.0787,0.0841,0.0017,0.0338
438328978,2022-03-07T03:59:29.17893Z,50.362237382675,28.697971279179,39.5218756307,1.00,true,0.611,2.915,74.367,39.022,-8.821,49,21,21,57.235,62.340,67.466,949,891,0,0,-0.0946,0.1062,-0.0219,0.0698
442534228,2022-03-07T04:01:41.349057Z,50.407028889502,29.882050572629,67.0718755950,1.00,true,2.002,1.208,33.420,66.572,-1.651,7,17,18,82.428,89.909,98.225,111,94,0,0,-0.0030,0.4041,-0.0128,0.2119
442626553,2022-03-07T04:02:26.639237Z,50.522694015133,29.026629326250,60.0685984336,1.00,true,0.820,2.729,46.802,59.569,-9.361,50,21,21,61.435,63.574,66.316,952,915,0,0,0.1540,0.1437,0.0115,0.0436
442640678,2022-03-07T04:02:41.462954Z,50.124629852400,28.414861758190,32.3217228062,1.00,true,0.740,2.765,137.719,31.822,-7.537,23,17,20,80.011,87.215,93.531,380,432,0,0,0.2547,0.2488,-0.0140,0.1622
442830953,2022-03-07T04:04:30.755518Z,50.433619265727,28.823827290542,54.0076941880,1.00,true,0.679,2.804,64.027,53.508,-9.244,55,20,17,61.673,65.185,68.917,988,829,0,0,0.0081,0.0752,-0.0056,0.0276
444211128,2022-03-07T04:18:10.636686Z,50.540823802689,28.894992595626,55.0739321180,1.00,true,1.053,2.569,48.224,54.574,-9.363,50,20,16,58.468,60.268,63.097,924,684,0,0,-0.1523,0.1039,-0.0221,0.0485
446341653,2022-03-07T04:39:41.995757Z,50.489434107294,28.871339483567,55.2095046795,1.00,true,0.782,2.781,56.396,54.710,-9.004,52,16,16,60.364,62.608,65.892,781,728,0,0,0.1434,0.1962,-0.0173,0.0851
447837205,2022-10-07T12:51:13.09886Z,50.842498728751,28.879588018725,20.4055532846,1.00,true,0.818,1.238,14.975,19.906,-2.901,46,18,19,24.493,34.024,44.581,556,628,0,0,0.2639,0.1815,-0.0454,0.0989
447935503,2022-03-07T04:55:32.111515Z,50.399632139434,28.524143413795,49.2785550818,1.00,true,1.104,2.999,79.542,48.779,-11.888,50,20,20,69.550,73.718,78.400,910,884,0,0,-0.0132,0.0624,-0.0117,0.0310
448211928,2022-03-07T04:58:11.879998Z,50.398561734714,28.657403939005,43.7154495887,1.00,true,0.627,2.943,73.998,43.215,-9.120,51,21,21,60.691,64.531,69.339,969,936,0,0,-0.0444,0.2289,0.0217,0.1172
452149883,2022-07-15T07:16:49.360989Z,50.856943047327,28.891004618860,20.5645817537,1.00,true,0.535,1.199,17.413,20.065,-2.639,40,15,21,24.797,35.082,45.434,447,570,0,0,0.0332,0.0883,0.0125,0.0340
455024553,2022-03-07T05:26:24.877394Z,50.469025053382,28.848010510143,53.5891118520,1.00,true,1.077,2.765,59.427,53.089,-9.123,51,21,20,59.861,62.623,66.130,960,887,0,0,0.1530,0.1573,-0.0023,0.0598
455421678,2022-03-07T05:30:25.743217Z,50.366895681228,29.499462526995,77.2449497191,1.00,true,1.625,1.656,42.476,76.745,-5.257,27,21,20,82.526,88.624,95.114,515,473,0,0,-0.3120,0.1999,0.0245,0.1437
456279444,2022-03-24T23:37:47.590197Z,50.456051544354,29.005407716041,78.3516207618,1.00,true,1.111,2.910,69.537,77.852,-10.410,55,20,21,80.275,83.103,86.016,1002,1005,0,0,0.0764,0.0843,-0.0278,0.0449
457866244,2022-03-24T23:53:34.296547Z,50.479189310303,29.000103624472,78.3698093711,1.00,true,0.543,2.883,67.055,77.870,-9.703,57,20,20,80.065,82.614,85.025,1038,1020,0,0,-0.0773,0.0744,-0.0214,0.0379
463824003,2022-03-07T06:14:23.933489Z,50.308724635714,29.156807952338,55.6981383026,1.00,true,0.746,3.033,66.894,55.198,-9.067,52,11,13,61.897,70.169,76.475,518,590,0,0,-0.0233,0.1109,-0.0261,0.0279
468573830,2022-10-07T14:58:44.955346Z,50.867265187230,28.798170741817,74.0934970083,1.00,true,1.160,2.125,24.936,73.593,-7.045,46,24,24,76.684,81.321,86.737,1015,963,0,0,-0.0740,0.1206,0.0034,0.0630
474843978,2022-03-07T07:24:40.854327Z,50.607146032168,30.180639908480,35.8937927309,1.00,true,1.121,3.463,54.194,35.394,-12.146,43,13,13,72.555,82.410,91.003,480,500,0,0,-0.1938,0.1547,-0.2162,0.2885
475104553,2022-03-07T07:27:04.401446Z,50.238647153125,28.966280957348,45.7898164309,1.00,true,0.820,3.254,77.991,45.290,-9.599,43,15,16,59.791,69.607,75.332,550,594,0,0,-0.0400,0.1018,-0.0163,0.0675
475339178,2022-03-07T07:29:38.661924Z,50.272182452011,29.041929627617,50.2128919836,1.00,true,0.584,2.767,71.322,49.713,-9.338,43,13,13,62.048,68.912,75.100,486,495,0,0,-0.1039,0.1214,-0.0164,0.0792
476006003,2022-03-07T07:36:06.920815Z,50.363700788808,29.202734271812,77.7423953577,1.00,true,1.314,2.608,77.742,77.242,-8.079,42,20,19,80.443,86.080,90.838,777,705,0,0,-0.1003,0.1664,0.0422,0.0860
484544828,2022-03-07T08:21:44.102785Z,50.333240487415,29.057970371635,71.7353543583,1.00,true,0.919,2.912,76.757,71.235,-9.897,41,18,18,76.357,81.614,86.880,630,604,0,0,-0.0439,0.2731,0.0762,0.0962
484696207,2022-05-26T12:56:28.038159Z,50.693793482359,29.201638106181,55.3635573942,1.00,true,0.494,2.412,14.615,54.864,-8.962,46,24,23,55.370,56.166,57.586,937,914,0,0,0.0109,0.0345,0.0023,0.0244
485426158,2022-07-15T10:49:18.003496Z,50.322952496007,28.149833660976,55.7138520790,1.00,true,0.906,3.297,134.772,55.214,-9.997,43,14,13,93.471,98.127,102.683,502,466,0,0,0.0438,0.1169,0.1085,0.0666
486206008,2022-07-15T10:57:07.953168Z,50.895258534852,28.471617496504,38.7179850938,1.00,true,0.777,0.461,15.249,38.218,-0.047,3,24,24,56.619,66.352,75.594,72,72,0,0,1.1169,1.9804,0.0111,0.1711
486915453,2022-03-07T08:45:14.031061Z,50.117177932570,29.106028777570,45.6791495119,1.00,true,1.105,3.270,84.869,45.179,-10.969,56,20,21,66.649,78.659,86.266,1039,1035,0,0,0.1557,0.0870,0.0214,0.0527
486948928,2022-03-07T08:45:47.856001Z,50.422137444925,30.286611840308,0.1377755246,1.00,true,0.740,3.144,65.960,-0.362,-10.144,45,19,16,76.637,84.032,96.937,805,668,0,0,0.0587,0.2266,0.0714,0.0933
487302203,2022-03-07T08:49:01.66571Z,50.208281058074,28.869031292586,42.5329836116,1.00,true,0.677,3.006,84.117,42.033,-9.334,48,20,14,61.732,70.750,76.953,817,590,0,0,-0.0054,0.0968,-0.0309,0.0430
487743653,2022-03-07T08:53:45.373145Z,50.594333791517,29.049269938144,87.8223816969,1.00,true,1.319,2.178,73.938,87.322,-7.627,10,21,20,88.302,88.989,90.096,187,181,0,0,0.3344,0.2241,0.0020,0.1072
489921538,2022-11-23T13:13:06.071873Z,50.345909321519,27.738401193533,6.6108628430,1.00,true,1.460,4.431,161.824,6.111,-10.928,41,15,10,98.326,107.761,113.558,524,351,0,0,-0.0108,0.0730,0.0523,0.0357
491064732,2022-05-26T13:18:09.987465Z,53.939033302873,38.366349157264,74.9198573852,1.00,true,3.027,31.626,607.997,74.420,-115.013,40,24,23,715.678,723.198,731.935,918,882,0,0,0.2461,0.2384,2.7501,0.6454
492555488,2022-11-23T13:37:54.062773Z,49.796729269954,20.453122834719,233.5092584226,1.00,true,2.945,31.055,576.643,233.009,-116.937,43,24,24,648.857,657.840,665.371,1023,987,0,0,-0.2369,0.3659,2.0268,0.4082
493442728,2022-03-07T09:10:44.199113Z,50.329895131506,29.112038320282,78.6454524151,1.00,true,1.600,2.391,92.148,78.145,-7.801,23,15,19,82.600,87.981,92.973,333,415,0,0,0.1931,0.1953,0.0093,0.1065
493723353,2022-03-07T09:13:28.021982Z,50.403340698294,29.128921031932,92.5481679803,1.00,true,1.357,1.952,87.760,92.048,-3.978,54,18,9,94.116,97.895,101.480,893,370,0,0,0.1268,0.0925,0.0330,0.0503
494401953,2022-03-07T09:20:01.524253Z,50.377511523116,29.126572349563,65.1450369313,1.00,true,0.897,2.965,64.440,64.645,-9.476,44,19,21,68.125,74.015,78.908,681,767,0,0,0.0005,0.1096,0.0187,0.0547
495844828,2022-03-07T09:34:44.462554Z,50.330934585348,29.057519991782,54.9429588890,1.00,true,0.643,2.785,62.590,54.443,-9.537,51,21,21,60.975,68.310,73.840,933,915,0,0,0.0250,0.0371,-0.0170,0.0715
497444778,2022-03-07T09:50:46.314395Z,50.471426061761,29.363521020184,49.4369193360,1.00,true,0.646,2.065,15.805,48.937,-7.686,24,19,20,51.446,57.431,63.999,431,447,0,0,0.0394,0.1868,0.0021,0.0980
497609741,2022-08-31T08:12:25.967864Z,50.900690868177,28.878849717535,18.1881826258,1.00,true,0.858,1.260,21.179,17.688,-3.032,53,21,19,25.534,37.238,48.628,1017,799,0,0,0.0784,0.0803,-0.0242,0.0369
497918528,2022-03-07T09:55:18.54459Z,50.152648284949,29.300111749926,55.0364780032,1.00,true,0.715,3.158,83.552,54.536,-9.455,47,21,21,70.830,82.135,90.162,922,905,0,0,-0.1213,0.2404,-0.0517,0.1366
502627778,2022-03-07T10:02:25.057553Z,50.421681297352,30.049090916343,40.9285217753,1.00,true,0.986,3.135,57.970,40.429,-11.942,54,19,20,70.975,79.611,91.057,859,913,0,0,0.0088,0.0708,-0.0428,0.0307
503216708,2022-07-15T12:27:16.286757Z,50.856814132264,28.893871542090,21.0738341493,1.00,true,0.751,1.325,17.162,20.574,-2.713,64,16,15,25.131,35.950,45.558,828,760,0,0,0.0430,0.0392,0.0130,0.0201
507435228,2022-03-07T10:50:33.83558Z,50.507309364961,29.042713389666,71.9241916942,1.00,true,0.888,2.938,55.820,71.424,-10.164,46,20,14,72.974,75.078,77.835,779,581,0,0,-0.1424,0.0781,0.0405,0.0657
507529228,2022-03-07T10:51:28.653371Z,50.441418857186,28.995700416182,65.7207623749,1.00,true,0.783,2.801,62.947,65.221,-9.347,43,20,20,68.418,72.028,75.518,731,730,0,0,0.0391,0.1050,0.0059,0.0530
508333428,2022-03-07T10:59:32.897544Z,50.247398847040,28.837617804277,49.9488470646,1.00,true,0.534,3.086,87.417,49.449,-9.102,43,20,19,65.528,73.221,78.491,729,698,0,0,-0.0053,0.0798,0.0121,0.0403
512165807,2022-05-26T15:30:58.227552Z,50.663318913482,29.120915953403,52.6690215701,1.00,true,0.743,2.363,20.878,52.169,-8.772,46,24,23,52.685,53.269,54.442,937,914,0,0,-0.0630,0.0762,0.0037,0.0351
512430203,2022-03-07T11:00:29.459903Z,50.447860536799,29.066720775137,68.8827328914,1.00,true,0.673,2.776,60.625,68.383,-9.540,45,18,15,71.158,74.661,77.898,708,575,0,0,-0.0011,0.1345,0.0386,0.0699
512714028,2022-03-07T11:03:12.399203Z,50.210536524305,28.337780035022,3.7220988571,1.00,true,0.968,3.055,112.561,3.222,-10.601,47,17,11,72.232,78.551,84.925,664,474,0,0,90.6023,31.6934,0.0141,0.0561
520111795,2022-07-28T02:45:13.234945Z,50.579172299780,29.617581284736,92.5637745816,1.00,true,1.475,1.298,60.460,92.064,-2.765,20,24,19,95.541,98.737,103.454,426,211,0,0,0.2761,0.1702,0.0050,0.1146
520437145,2022-07-28T02:48:39.800375Z,50.975871012164,30.938726889786,78.3020805532,1.00,true,2.426,1.382,53.560,77.802,-1.200,5,24,15,145.158,151.277,158.101,107,57,0,0,0.1991,0.2639,0.0515,0.2193
520603195,2022-07-28T02:50:05.266671Z,49.804886718348,29.425784466306,113.1595551572,1.00,true,2.408,1.428,206.024,112.660,-1.733,9,24,15,140.731,149.954,158.111,188,95,0,0,0.0232,0.2465,0.0592,0.2057
523062359,2022-09-04T12:11:22.665126Z,50.924074416038,28.933288735275,18.6507832250,1.00,true,0.867,1.227,24.623,18.151,-3.335,72,23,21,25.974,36.912,49.289,1447,1160,0,0,-0.0159,0.0454,-0.0170,0.0222
